rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
209021,Education,2.7,1000,51,8,3,215,,,,0
195546,Education,2.8,10000,51,12,6,346,,,,0
126773,Education,2.8,1000,0,11,6,425,1,,,0
58054,Education,2.8,1000,0,17,6,565,,1,4,1
94727,Education,1,1000,51,15,3,717,,,,4
94792,Education,2.7,5000,51,16,3,737,,,,4
132034,Education,1.9,1000,0,19,3,998,,,,0
104191,Education,1,1000,51,24,3,1489,,,,2
878,Education,2.8,1000,92,13,6,1707,2,,6,0
158128,Education,2.2,1000,50,13,6,1707,,,,0
159488,Education,2.9,5000,92,13,6,1707,1,,,0
167275,Education,2.9,1000,51,17,3,1720,,4,,10
301,Education,2,1000,51,28,3,1775,2,1,5,3
172050,Education,1.5,1000,0,25,3,2452,,1,,6
208475,Education,2.8,5000,51,37,6,2943,,,,0
70505,Education,2.4,1000,0,38,3,2960,,,6,14
132149,Education,2.8,5000,51,55,3,3422,,,,5
214682,Education,2.2,1000,51,40,3,3849,1,1,,8
17063,Education,2.9,5000,51,38,6,4069,1,,5,21
82018,Education,2.4,1000,51,38,6,4069,1,,,21
82019,Education,2.9,1000,51,38,6,4069,1,,,21
47418,Education,2.6,10000,0,41,9,4355,,,17,34
136659,Education,2.2,10000,0,75,3,4373,,1,,11
125906,Education,2.2,5000,100,78,3,4583,5,,,15
209473,Education,2.7,100000,51,51,6,4681,2,1,,33
127947,Education,2.8,10000,51,70,3,5578,,1,,25
208787,Education,2.6,5000,51,56,3679,5882,,,,20
105426,Education,2,1000,51,84,3,5903,1,,,6
176191,Education,1,1000,51,69,5114,6317,,,,21
185464,Education,2.8,10000,51,63,5095,6543,,1,,34
68762,Education,2.8,1000,51,69,3,7353,,1,13,38
121093,Education,2.7,10000,0,105,6,7610,,1,,18
208786,Education,2.7,1000,51,68,5114,7830,,,,27
159220,Education,1.8,1000,51,182,6,7997,,,,0
69668,Education,2.9,5000,51,79,6,8092,,1,3,32
11512,Education,2,1000,51,114,6,8104,,1,2,24
31508,Education,2.9,10000,51,86,6,9318,3,,2,23
615,Education,2.5,1000,51,97,12,10613,,6,17,43
150595,Education,2.9,1000,51,139,6,10926,,,,24
47493,Education,2.2,1000,51,109,3,11785,,,1,45
124633,Education,1.2,1000,51,105,5111,11797,,,,24
124941,Education,2,5000,50,70,6,11889,3,3,,33
152120,Education,2,1000,51,133,3,11922,,2,,37
152123,Education,2.8,5000,51,133,3,11924,,2,,37
152124,Education,2.7,5000,51,133,3,11928,,2,,37
152121,Education,2.7,1000,51,133,3,11933,,2,,37
229954,Education,2.1,5000,51,110,6,12469,,9,,55
134985,Education,1.8,1000,51,115,9,13921,1,1,,37
130059,Education,1.5,10000,51,117,6,14262,1,2,,49
183743,Education,2,1000,50,132,3,16407,3,1,,59
167787,Education,2.8,1000,51,257,3,17662,1,1,,116
163078,Education,2.9,10000,51,151,9,18568,,5,,70
204843,Education,2.5,1000,92,168,6,18841,,9,,57
224947,Education,2.5,1000,50,166,6,19200,4,1,,1197
185502,Education,2.9,1000,92,169,6,19265,,10,,51
174220,Education,2.7,1000,50,201,77,20159,,1,,53
199431,Education,2.7,1000,51,158,9,21267,1,2,,72
19003,Education,2.6,1000,51,180,6,21276,1,2,5,90
29769,Education,2.7,10000,51,238,15,22295,3,,8,91
209487,Education,2.4,10000,51,232,15,22560,,6,,118
8511,Education,1,1000,51,279,3390,22644,1,,2,55
