rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
128,Entertainment,4.1,100000,51,546,6,52763,1,3,2,143
129,Card,3.9,100000,92,168,6,18841,,9,3,50
130,Personalization,4.1,50000,92,558,3,86154,,6,4,247
131,Music & Audio,3.9,100000,51,66,5111,7398,,,3,20
132,Entertainment,3.9,100000,51,546,6,52763,1,3,5,143
133,Puzzle,4,100000,51,70,6,4852,,1,4,5
135,Music & Audio,3.7,100000,51,64,5111,6782,,,7,20
137,Productivity,4.2,10000,92,2280,6,271688,,2,4,409
139,Entertainment,4.2,100000,51,536,6,52437,1,3,10,145
140,Arcade,4.1,100000,50,525,9,49935,6,3,7,166
143,Communication,3.9,100000,50,465,9,42056,3,,4,113
144,Adventure,4.1,100000,92,649,6,92326,,2,4,188
145,Weather,4.1,100000,0,13,3,582,,1,6,1
146,Personalization,4.3,10000,83,2251,6,239376,13,2,10,621
147,Puzzle,3.7,100000,51,57,6,9838,,,2,27
149,Strategy,4.1,10000,92,302,6,49396,,6,6,133
151,Tools,4.2,10000,100,876,6,142425,5,1,5,249
152,Entertainment,4.1,50000,51,536,6,52437,1,3,6,145
153,Entertainment,4.1,100000,51,615,6,66115,,7,5,150
154,Personalization,4.4,50000,92,321,6,57162,,3,2,132
155,Personalization,4.5,10000,51,1613,3,179996,3,,9,186
156,Tools,4.3,50000,50,1972,6,233590,54,,4,427
157,Health & Fitness,4,50000,51,439,9,45745,,6,13,115
158,Libraries & Demo,3.8,50000,92,1263,41332,134408,1,3,4,399
159,Puzzle,4.2,10000,51,874,6,77946,1,4,4,182
160,Tools,4,100000,0,42,6,2875,,,4,9
162,Puzzle,4,50000,51,497,6,43675,1,2,6,109
163,Entertainment,4.3,50000,51,546,6,52763,1,3,6,143
165,Education,4,50000,92,721,9,90471,,3,4,178
166,Entertainment,4.4,50000,51,536,6,52437,1,3,7,145
167,Finance,4.6,50000,50,1450,182709,109337,3,1,7,402
169,Tools,4,10000,100,1172,6,135143,1,4,2,290
171,Education,4.2,50000,92,242,9,45549,1,2,3,84
175,Weather,3.9,10000,92,532,3,82894,,6,5,224
176,Libraries & Demo,4.1,10000,92,1263,41332,134358,1,3,4,399
177,Education,4.1,100000,51,285,12,24358,,1,8,90
178,Personalization,4.3,10000,92,321,6,57142,,3,1,132
179,Entertainment,4.5,10000,51,536,6,52437,1,3,10,145
180,Personalization,3.9,10000,100,212,6,40827,4,1,14,81
181,Education,3.9,50000,92,650,6,92354,,2,3,188
183,Personalization,4.4,5000,92,1663,9,204546,2,1,7,238
184,Books & Reference,4.4,10000,100,1969,6,253109,3,2,10,380
185,Tools,4,10000,100,1172,6,135143,1,4,9,290
186,Education,3.9,50000,92,904,12,121254,3,2,26,317
187,Personalization,4.2,10000,0,85,3,5789,1,2,3,24
188,Media & Video,3.6,10000,92,376,6,61379,1,2,5,171
189,Comics,3.8,50000,51,454,9,41059,,1,7,104
190,Strategy,3.5,50000,92,302,6,49396,,6,3,133
191,Entertainment,4.1,10000,51,692,6,79159,1,,12,182
192,Entertainment,3.8,50000,51,536,6,52437,1,3,14,145
193,Entertainment,4.7,10000,51,536,6,52437,1,3,11,145
194,Personalization,3.8,10000,0,8,3,291,,1,20,0
195,Communication,4.1,10000,51,326,6,30326,2,3,3,53
196,Business,4.3,10000,92,1160,6,92640,,4,4,235
197,Entertainment,4.3,10000,51,536,6,52437,1,3,4,145
198,Puzzle,4.4,10000,50,1938,12,162793,1,1,14,602
199,Adventure,3.8,10000,51,1495,6,171914,2,2,3,486
201,Personalization,4.4,10000,51,1697,3,192878,2,1,17,212
203,Puzzle,3.7,10000,0,258,9,35441,,8,4,121
204,Medical,3.8,50000,51,362,12,34261,,,9,152
205,Entertainment,4.1,50000,51,852,6,76111,1,1,5,212
206,Casual,4.1,50000,0,60,3,4870,,,4,0
207,Entertainment,4.6,10000,51,536,6,52437,1,3,3,145
208,Entertainment,4.3,10000,51,615,6,66141,,7,5,150
209,Tools,4.2,10000,0,10,6,215,,,9,0
212,Personalization,4.7,10000,92,321,6,57146,,3,1,132
213,Puzzle,4.4,10000,0,26,6,2695,,1,5,6
214,Casino,3.7,10000,51,1355,18,121550,1,6,3,433
216,Card,4,50000,51,111,15,11354,,2,4,54
217,Productivity,4,50000,51,147,3487,13677,3,1,5,57
218,Puzzle,3.7,10000,92,358,6,36883,,9,5,116
219,Casual,3.8,50000,92,875,15,104544,1,2,4,265
220,Casual,4.3,5000,51,389,6,46742,9,,8,186
221,Tools,4,50000,92,1552,9,212579,1,,2,203
222,Personalization,4.3,10000,92,321,6,57144,,3,2,132
223,Entertainment,4.1,10000,50,568,9,51058,4,3,3,85
224,Entertainment,3.8,50000,0,322,3,23989,,,5,7
225,Education,4,50000,92,904,12,121233,3,2,10,317
226,Entertainment,4.4,10000,51,536,6,52437,1,3,11,145
227,Productivity,4.3,10000,100,1437,6,126205,2,2,3,303
228,Entertainment,4.4,10000,51,536,6,52437,1,3,12,145
229,Entertainment,4,50000,51,546,6,52763,1,3,1,143
230,Casual,3.9,10000,92,477,12,67860,1,9,8,153
231,Puzzle,3.8,50000,51,564,9,55286,,2,4,139
232,Personalization,4.4,50000,92,321,6,57126,,3,5,132
233,Action,3.4,10000,50,165,5111,19508,1,5,10,66
234,Tools,3.6,100000,51,248,6,26675,3,2,6,91
235,Books & Reference,4.7,50000,0,789,9,84562,1,3,6,185
236,Tools,3.7,50000,92,1263,41332,134358,1,3,6,399
237,Education,4.2,10000,92,1342,6,138077,,1,7,371
238,Puzzle,4.1,50000,100,1849,12,196546,4,1,6,516
239,Casual,3.3,100000,51,1188,4956,92354,,7,1,339
240,Music & Audio,3.8,100000,51,63,5111,6990,,,14,20
241,Personalization,4,50000,92,1153,9,167880,1,1,10,184
243,Communication,4.4,100000,0,29,3,2092,,,6,1
244,Educational,4.5,10000,92,1059,12,122705,3,1,2,408
245,Personalization,4.2,50000,92,3531,6,447997,1,3,8,837
246,Entertainment,3.9,10000,92,897,9,122202,,4,6,261
247,Entertainment,4.1,100000,51,536,6,52437,1,3,3,145
248,Personalization,4.5,10000,92,1663,9,204546,2,1,5,238
249,Weather,4.2,100000,0,333,3,42537,,6,9,135
250,Casual,3.8,50000,100,2706,6,277390,1,3,4,708
252,Personalization,4,100000,100,2557,6,290534,5,1,2,553
253,Entertainment,4.2,100000,92,691,6,97261,,1,5,208
254,Music & Audio,4.1,100000,,978,313355,158673,,1,3,304
258,Productivity,4,100000,51,2051,30,229447,,4,5,845
259,Weather,4.2,100000,0,45,3,3559,,2,5,11
261,Casual,4,100000,92,1263,41332,134358,1,3,6,399
262,Tools,4,100000,100,2400,9,245421,2,1,17,556
263,Tools,3.9,100000,51,225,9,22848,2,6,15,46
265,Arcade,4.3,100000,50,2460,12,698017,11,1,7,863
266,Weather,4.3,100000,0,22,3,1172,,1,7,1
267,Music & Audio,3.5,500000,51,65,5111,7106,,,6,20
268,Entertainment,3.4,500000,50,85,9,8035,,,4,38
269,Casual,3.6,500000,51,164,6,25089,1,4,12,56
270,Tools,4.4,500000,51,178,3,16302,,1,11,57
272,Entertainment,4,500000,50,795,15,75604,2,1,12,144
273,Weather,4.2,100000,0,13,3,582,,1,27,1
274,Communication,3.8,100000,100,238,3,29589,6,,9,90
275,Weather,4.1,500000,0,45,3,3563,,2,2,11
276,Entertainment,3.5,1000,51,1018,9,98892,3,2,4,252
281,Entertainment,4.7,1000,92,1882,9,272116,,3,6,611
284,Music & Audio,4.3,1000,51,1179,41338,111149,,6,6,343
285,Music & Audio,3.5,1000,50,2805,15,335360,,3,2,707
286,Tools,3.9,10000,50,1310,12,111423,7,4,18,344
287,Shopping,3.2,10000,50,4857,18,520565,3,3,4,1227
289,News & Magazines,3.8,10000,92,613,6,76486,,1,4,167
291,Communication,4.2,10000,51,162,6,16188,1,,3,87
292,Arcade,3.9,100000,51,1262,3667,120755,,2,13,461
293,Music & Audio,4.4,1000,51,2927,12,305677,,5,11,870
294,News & Magazines,3.6,50000,92,552,6,71235,,1,11,146
303,Books & Reference,3.8,1000,92,1518,12,180982,,6,5,462
305,Entertainment,3.2,5000,51,72,3,8011,,,4,46
306,Books & Reference,4.4,1000,0,442,9,41702,,4,5,79
307,Sports,4.6,5000,51,497,9,45061,1,2,16,96
309,Puzzle,4,10000,51,1426,18,140060,,3,5,399
310,Books & Reference,4.1,10000,92,1518,12,180984,,6,5,462
311,Media & Video,4.7,10000,51,1037,12,153372,1,1,2,378
312,Entertainment,4,10000,92,458,9,66859,,5,3,144
313,Lifestyle,4.3,10000,50,1851,15,180140,,3,10,451
314,Books & Reference,4.2,50000,92,286,6,46949,,1,22,91
315,Books & Reference,4.3,100000,51,239,6,20370,,1,7,66
316,Arcade,3.6,500000,51,248,6,22801,,6,2,123
317,Media & Video,3.6,500000,51,787,6,65793,1,3,7,189
327,Books & Reference,3.7,1000,50,308,6,22445,,4,2,91
333,Productivity,4.3,10000,0,20,3,2408,,,2,4
335,Education,4.4,50000,51,554,9,59768,2,2,4,153
336,Music & Audio,3.8,500000,100,1038,9,126976,,6,3,296
337,Music & Audio,3.7,500000,100,1038,9,126976,,6,4,296
338,Music & Audio,3.9,100000,100,1811,9,231967,,7,3,472
339,Tools,4.2,500000,92,1351,9,158075,1,3,15,391
340,Music & Audio,3.9,500000,100,1035,6,126567,,6,2,296
349,Transportation,3.1,5000,50,1257,15,233419,2,6,7,1071
353,Sports,3.8,10000,51,234,6,18709,,1,3,90
354,Entertainment,3.6,10000,50,571,6,54823,,1,4,153
357,Entertainment,3.9,100000,92,709,6,86922,1,1,4,179
358,Sports,4,10000,92,2777,9,355827,,6,3,602
359,Tools,3.6,1000000,92,975,9,99207,1,3,3,233
361,Tools,4.1,500000,51,502,22681,49951,2,1,1,261
362,Music & Audio,3.8,500000,,1085,320061,169684,,1,5,346
363,Puzzle,4.5,500000,51,103,12,9341,,2,5,43
364,Personalization,4.3,500000,51,36,3,4102,,,1,10
366,Personalization,4.4,100000,0,85,3,5809,1,2,10,24
367,Casual,3.8,1000000,92,649,6,92324,,2,3,188
368,Music & Audio,4.3,100000,51,70,5111,7488,1,1,25,20
369,Weather,4.1,500000,0,41,6,3494,,1,11,8
370,Casual,3.6,1000000,51,164,6,25089,1,4,2,56
371,Weather,4.3,500000,0,220,6,20437,,2,5,43
373,Weather,4.2,500000,0,45,3,3559,,2,6,11
374,Puzzle,4,100000,92,3883,9,445183,,4,8,909
375,Action,4,100000,50,516,3,49795,1,2,4,171
376,Weather,4.3,1000000,0,12,3,557,,1,8,1
377,Tools,4.2,1000000,50,192,3,15584,,,3,62
378,Communication,4.2,1000000,51,226,4961,22080,,1,4,81
379,Shopping,4.4,1000000,50,1859,12,172263,3,2,14,496
380,Education,4.2,1000000,92,291,6,50878,1,1,2,102
381,Productivity,4.2,1000000,51,1786,9,176741,4,4,14,455
382,Weather,4.3,1000000,0,28,3,2369,,1,5,8
383,Weather,4.3,1000000,0,45,3,3559,,2,6,11
384,Shopping,4,500000,92,2969,9,335287,3,1,2,572
385,Personalization,4.1,1000000,92,1065,15,110050,7,3,19,276
387,Photography,3.7,1000000,100,752,9,86644,3,1,9,172
389,Tools,3.7,1000000,92,671,9,94529,2,2,9,189
390,Word,4.6,1000000,100,2063,13765,197068,,4,4,588
391,Puzzle,4.5,1000000,51,104,12,9354,,2,2,43
393,Travel & Local,4.4,5000000,50,4171,9,346629,1,3,3,1061
395,Photography,3.9,10000000,100,5744,28,616675,1,4,5,1745
396,Personalization,4.5,1000000,0,299,6,28459,,2,8,88
397,Media & Video,4,10000000,100,3159,18,275531,2,4,26,805
398,Photography,4.1,10000000,100,6016,28,646210,1,5,11,1814
400,Productivity,4.5,50000000,51,1943,325194,184586,3,3,5,617
401,Lifestyle,3.4,1000,51,772,12,79487,1,1,5,274
409,Casual,4.3,100000,50,686,9,63376,,2,9,172
412,Casual,4.4,10000,50,458,9,44058,,4,3,134
413,Puzzle,4.1,10000,51,245,3,27398,1,,5,78
414,Finance,4.2,50000,51,508,6,37287,,1,3,124
415,Casino,4.6,50000,92,600,6,59898,6,5,5,190
421,Tools,3.7,50000,51,87,5117,14955,,,2,20
425,Tools,4,10000,50,618,12,65414,2,2,9,174
426,Finance,4,10000,50,921,15,83469,1,2,3,354
427,Card,4.1,50000,51,2895,15,255728,1,1,3,691
428,Arcade,3.6,50000,0,22,3,1514,,,2,1
429,Tools,4.1,10000,51,109,5114,11059,,,3,27
430,Education,3.9,10000,0,151,3,12531,,1,6,54
435,Tools,4.4,10000,92,847,15,104032,,2,5,283
437,Communication,4.1,10000,52,2156,21,245741,6,,11,740
438,Arcade,4.1,5000,92,1281,6,176651,,1,4,152
440,Media & Video,4,5000,50,203,3,17090,3,3,6,65
441,Social,4.1,10000,50,84,9,7032,,3,4,13
443,Tools,4.2,10000,100,4545,20,555093,3,3,4,1128
445,Books & Reference,4.1,10000,92,384,534,63670,2,1,3,122
446,Puzzle,4.1,5000,92,3034,6,431960,1,2,3,719
447,Productivity,4,10000,0,333,6,23022,,,5,68
448,Puzzle,3.6,1000,51,76,3663,7250,,1,1,29
449,Entertainment,3.8,10000,51,153,9,16140,2,2,9,33
450,Communication,4,10000,53,788,6,81860,11,,3,255
451,Finance,3.3,10000,50,1054,15,120183,,5,6,391
452,Lifestyle,4.4,5000,92,222,3,41210,,1,1,86
453,Music & Audio,4.1,1000,100,3683,120,402659,,3,6,925
454,Business,4.7,1000,51,1921,12,254227,,4,2,652
455,Media & Video,3.1,5000,51,195,18,11098,2,1,3,2
456,Finance,3.6,10000,51,555,6,49000,,3,4,128
458,Tools,4.1,10000,0,81,4958,13119,,2,8,28
459,Travel & Local,4.3,10000,50,421,15,48930,,3,19,148
461,Tools,4.2,10000,92,931,9,108047,4,2,11,226
464,Sports,4.3,10000,92,990,13,122380,,5,1,274
467,Finance,3.7,5000,51,864,12,78049,1,,3,211
470,Entertainment,4.2,10000,0,295,6,25939,,2,21,48
471,Music & Audio,4.1,5000,51,1693,12,159339,2,1,6,492
472,Tools,3.8,50000,51,36,6,5303,2,,13,3
480,Card,3,5000,0,14,3,1181,,,11,1
482,Music & Audio,3.3,50000,51,763,6,82478,,2,2,224
483,Entertainment,3.7,10000,92,653,6,83004,,2,11,155
484,Books & Reference,3.1,50000,51,357,9,30012,,3,11,58
485,Puzzle,3.9,10000,51,262,3354,20781,,,6,63
486,Tools,4.1,10000,50,2838,12,212933,2,4,6,552
487,Puzzle,3.2,50000,51,153,6,17335,,1,1,59
494,Arcade,3,10000,50,124,6,15363,,1,11,25
496,Tools,3.6,100000,92,233,6,43743,,3,2,96
497,Education,4.1,10000,51,80,6,4877,,1,1,8
498,Tools,4.3,50000,92,928,15,126166,,2,7,324
499,Lifestyle,3.9,50000,51,2525,30,284982,,5,2,949
502,Tools,4.4,50000,50,151,5114,13387,1,1,7,38
503,Education,4.2,50000,0,137,3,9797,,1,5,38
504,Travel & Local,3.1,1000,51,79,6,12776,,,5,55
512,Books & Reference,4.9,1000,92,240,6,42317,1,1,2,85
514,Music & Audio,4,1000,0,325,6,29724,,2,3,53
516,Entertainment,3,1000,51,45,6,3510,,,5,14
517,Travel & Local,4.4,1000,51,319,6,23129,,4,9,97
518,Travel & Local,4,1000,100,463,6,77153,1,6,11,212
519,Finance,4.1,1000,0,105,6,10978,1,1,5,53
520,Education,4.4,1000,0,15,6,693,,1,12,6
521,Puzzle,4.2,50000,92,2020,9,208925,,6,9,640
522,Books & Reference,3.3,100000,51,3264,69,281164,1,2,6,1045
523,Music & Audio,4.2,10000,51,610,6,55731,,1,2,149
525,Arcade,3.1,5000,0,533,69,59482,,9,4,150
526,Communication,3.4,50000,53,457,147,52799,10,,3,717
527,Finance,4.4,100000,50,1888,18,135489,1,2,1,643
528,Education,3.5,10000,51,73,5095,7062,,1,11,27
529,Finance,4.2,10000,51,78,3,2886,4,,6,0
530,Action,4,10000,100,3839,15,420547,1,4,12,1079
531,Communication,4.2,10000,51,372,3,27789,,5,6,121
532,Tools,3.8,100000,92,929,9,110710,4,5,11,225
563,Casual,4.9,1000,50,423,5111,39292,,1,5,142
564,Media & Video,4,1000,50,1578,6,183936,,2,6,480
565,Personalization,3.2,1000,51,854,6,83289,2,2,2,239
566,News & Magazines,3.3,1000,92,613,6,76639,,1,10,167
569,Travel & Local,3.2,1000,50,191,6,18887,1,1,18,69
571,Casual,3.4,5000,51,223,3360,20752,2,1,8,51
573,Music & Audio,3.7,10000,51,1199,12,112843,2,2,1,268
575,Entertainment,3.8,5000,100,1196,12,100775,2,1,18,296
576,Productivity,4.2,10000,51,96,5117,8798,,,8,24
577,Entertainment,3.6,100000,51,524,12,48319,,1,14,117
579,Education,4.3,100000,92,1112,9,121397,2,3,7,329
580,Communication,4.1,10000,0,323,42,27739,2,,12,60
582,Entertainment,3.9,100000,51,5791,25,556422,,6,4,1626
583,Lifestyle,4.1,1000,51,73,5111,7034,,1,15,23
585,Puzzle,3.6,10000,0,54,3,4302,,,5,25
586,Entertainment,3.6,100000,51,527,12,48801,,1,11,113
587,Lifestyle,4.3,100000,92,1330,7003,256634,1,2,8,325
589,Shopping,4.4,100000,100,2493,15,332663,4,6,2,872
590,Travel & Local,4.5,100000,50,3991,15,464290,1,6,2,1031
591,Communication,4.4,50000,51,87,6,9430,,,3,52
602,Shopping,4.3,1000,0,16,6,761,,,14,1
603,News & Magazines,4.2,1000,51,1689,6,237431,,3,2,622
604,Educational,3.6,5000,0,11,3,2989,,,8,11
620,Education,4.2,1000,51,97,12,10613,,6,5,43
628,Arcade,5,1000,50,166,6,15031,2,1,11,58
631,Tools,4.3,10000,0,9,6,1227,,,2,6
635,Entertainment,3.6,1000,50,1678,9,170927,2,1,5,260
638,News & Magazines,3.8,5000,92,612,6,76356,,1,16,167
639,Travel & Local,3.8,1000,50,727,6,61806,3,1,12,145
640,Lifestyle,3.9,10000,50,286,9,31737,2,5,10,64
641,News & Magazines,3.3,5000,92,613,6,76639,,1,13,167
643,Tools,3.9,10000,51,130,3406,7666,1,,5,27
645,News & Magazines,4,5000,92,613,6,76639,,1,14,167
647,Music & Audio,3.8,10000,51,1179,41338,111217,,6,13,343
648,Puzzle,3.6,10000,51,726,12,68425,,2,3,194
649,Music & Audio,3.9,10000,92,967,6,110180,,1,7,251
650,Education,3.5,10000,51,509,12,58577,,9,3,217
651,Education,3.3,100000,51,2125,9,196881,2,1,2,789
652,Music & Audio,4.3,10000,51,1179,41338,111125,,6,5,343
653,Books & Reference,4.5,5000,92,232,53112,28433,4,1,21,84
654,Entertainment,4.1,50000,51,51,6,3577,,,15,14
655,Entertainment,4.2,50000,51,64,3,6945,2,,12,5
656,Music & Audio,3.8,100000,51,106,4956,9771,,1,2,26
657,Tools,4.3,50000,0,52,6,4363,,,14,16
658,Tools,3.9,100000,51,248,3,37291,1,3,5,89
690,Tools,3.7,500000,51,1999,9,193199,1,2,3,579
691,Puzzle,3.8,100000,92,3214,12,338034,1,3,4,965
693,Business,4.2,5000,51,365,6,32029,11,1,5,58
694,Entertainment,4.3,500000,51,407,6,36368,,1,9,69
695,Social,4.1,100000,100,798,6,110236,1,3,2,263
696,Adventure,3.9,1000000,51,274,9,63832,4,1,3,238
697,Casual,3.5,50000,100,1119,6,157577,,2,14,144
698,Education,4.1,1000,0,737,6,79951,,4,7,151
700,Casual,4,50000,51,133,5114,12652,1,,5,47
701,Tools,4.1,50000,0,30,3,2558,,1,2,1
703,Communication,4.3,1000000,50,904,15,89941,6,2,15,386
705,Productivity,3.9,10000,51,468,6,51320,,4,6,110
706,Puzzle,3.2,10000,100,986,6,122563,,5,11,290
711,Books & Reference,4.6,1000,92,857,6,96778,,1,8,205
715,Music & Audio,4,10000,51,254,9,45094,1,5,4,80
719,Shopping,3,50000,51,1305,15,116373,3,2,13,181
720,Arcade,4.2,10000,51,111,6,14936,,2,4,89
737,Education,4.7,50000,51,61,5098,6167,,,3,25
741,Productivity,3.8,1000,0,233,6,18682,,6,3,53
743,Education,4,1000,51,97,12,10613,,6,6,43
746,Productivity,4,1000,51,64,6,5401,,,10,6
750,Personalization,3.9,1000,92,815,12,114601,1,1,27,260
751,Books & Reference,4.7,1000,0,99,9,12040,,6,3,51
754,Education,4.7,1000,51,1417,12,148489,,4,11,394
756,Education,3.7,1000,92,559,6,73090,1,1,8,141
758,Entertainment,3.3,5000,92,663,9,95346,1,1,3,193
759,Education,4.2,1000,51,257,6,35373,,6,6,122
765,Entertainment,3.5,10000,51,1323,24,135577,2,2,4,363
766,Education,3.6,10000,51,510,9,55440,,2,4,147
769,Arcade,3.5,10000,51,924,6,68349,,3,5,284
770,Entertainment,4.1,10000,92,227,9,22424,,9,4,71
771,Casual,3.6,100000,51,209,6,20051,,3,8,174
772,Arcade,3,500000,51,221,6,18936,,,4,70
775,Action,3.9,500000,100,2130,6,320371,,1,5,536
781,Entertainment,4.2,50000,51,0,0,0,8,,2,0
782,Education,4.3,1000,51,229,6,21049,1,2,5,146
785,News & Magazines,3.4,1000,51,3024,12,320532,2,2,3,799
786,Finance,4.6,5000,51,325,9,31628,,3,12,97
787,Education,3.5,5000,92,225,3,41768,1,1,31,85
788,Entertainment,4.4,5000,0,285,6,25465,,2,14,45
789,Books & Reference,3.9,1000,92,1205,6,195789,1,2,5,443
790,Education,3.2,10000,92,235,6,49928,1,1,13,122
791,Education,3.5,10000,51,87,6,10451,,7,18,42
792,Health & Fitness,3.7,10000,0,29,3,2039,,,5,6
794,Entertainment,4,10000,51,661,12,59179,,1,5,179
795,News & Magazines,3.5,10000,92,549,15,49388,2,7,11,171
796,Education,3.6,10000,92,957,9,86481,2,4,4,248
797,News & Magazines,3.2,10000,51,1963,12,161426,1,2,4,531
800,Tools,4.5,10000,51,725,6,86172,,3,5,157
801,Education,4.2,10000,50,1445,6,152686,2,3,15,420
803,Entertainment,3.5,10000,51,0,0,0,7,,11,0
804,Education,3.7,50000,92,220,3,41359,1,1,13,81
805,Card,4,10000,51,648,6,43645,,3,16,211
806,Tools,4.2,10000,0,20,6,1190,,,4,3
807,Entertainment,3.7,50000,50,150,3,12537,,1,7,41
809,Health & Fitness,4,100000,51,511,9,42573,,2,2,111
810,Entertainment,4.2,50000,51,0,0,0,8,,16,0
811,Entertainment,4.1,50000,51,0,0,0,7,,1,0
814,Entertainment,4.1,100000,51,0,0,0,9,,8,0
815,Entertainment,3.7,100000,51,0,0,0,10,,4,0
816,Entertainment,4.2,50000,51,0,0,0,6,,6,0
817,Photography,4.1,100000,50,1524,9,138530,,1,2,331
818,Education,4,100000,92,310,9,34470,,2,1,96
819,Entertainment,4.1,100000,51,0,0,0,4,2,4,0
821,Tools,4.2,500000,50,442,6,39117,13,1,9,150
822,Personalization,4.1,1000000,51,437,9,49390,3,3,8,166
823,Tools,4.4,10000000,100,4604,9,430125,18,3,4,1314
824,Lifestyle,3.9,1000,92,524,6,70187,,1,8,134
830,Shopping,4.2,1000,51,470,6,43696,1,2,2,77
831,Medical,3.9,1000,51,150,6,20004,1,5,2,69
832,Entertainment,4.2,1000,92,169,6,19255,,8,3,51
833,Education,3.1,5000,92,13,6,1707,2,,14,0
