
outfuncs.._outcreatestmt.txt-outfuncs.._outlimit.txt,52,0,No Clone
list..list_concat_unique.txt-readfuncs.._readsortgroupclause.txt,79,1,No Clone
readfuncs.._readtargetentry.txt-outfuncs.._outlimit.txt,84,2,No Clone
readfuncs.._readrangevar.txt-outfuncs.._outlimit.txt,80,3,No Clone
outfuncs.._outsortgroupclause.txt-outfuncs.._outcasetestexpr.txt,47,4,Unsure
readfuncs.._readquery.txt-list..list_concat_unique_ptr.txt,89,5,No Clone
readfuncs.._readquery.txt-readfuncs.._readfuncexpr.txt,62,6,No Clone
pqformat..pq_copymsgbytes.txt-readfuncs.._readquery.txt,84,7,No Clone
list..list_delete.txt-outfuncs.._outlimit.txt,71,8,No Clone
outfuncs.._outrowexpr.txt-readfuncs.._readjoinexpr.txt,78,9,No Clone
pqformat..pq_sendcountedtext.txt-list..lappend_int.txt,68,10,No Clone
readfuncs.._readnullifexpr.txt-pqformat..pq_sendcountedtext.txt,74,11,No Clone
list..list_delete_first.txt-outfuncs.._outcasetestexpr.txt,66,12,No Clone
outfuncs.._outnulltest.txt-outfuncs.._outsortgroupclause.txt,44,13,No Clone
outfuncs.._outcasewhen.txt-readfuncs.._readminmaxexpr.txt,77,14,No Clone
pqformat..pq_sendbyte.txt-outfuncs.._outlimit.txt,59,15,No Clone
outfuncs.._outfromexpr.txt-outfuncs.._outdefelem.txt,36,16,No Clone
outfuncs.._outbooleantest.txt-outfuncs.._outdefelem.txt,38,17,Type 3
pqformat..pq_sendfloat4.txt-readfuncs.._readminmaxexpr.txt,80,18,No Clone
list..list_nth.txt-readfuncs.._readjoinexpr.txt,88,19,No Clone
outfuncs.._outappendrelinfo.txt-list..list_delete_first.txt,68,20,No Clone
outfuncs.._outnestloop.txt-pqformat..pq_sendbyte.txt,58,21,No Clone
value..makefloat.txt-list..list_nth.txt,72,22,No Clone
readfuncs.._readfieldstore.txt-value..makefloat.txt,56,23,No Clone
outfuncs.._outindexscan.txt-outfuncs.._outbitmapheapscan.txt,44,24,Type 3
pqformat..pq_endmessage.txt-outfuncs.._outinhrelation.txt,57,25,No Clone
list..new_head_cell.txt-value..makefloat.txt,66,26,No Clone
outfuncs.._outvar.txt-list..list_nth.txt,75,27,No Clone
readfuncs.._readrowcompareexpr.txt-pqformat..pq_sendbyte.txt,80,28,No Clone
value..makeinteger.txt-list..list_delete_first.txt,63,29,No Clone
outfuncs.._outnode.txt-outfuncs.._outtypecast.txt,99,30,No Clone
list..lcons_oid.txt-readfuncs.._readminmaxexpr.txt,82,31,No Clone
list..lcons_oid.txt-outfuncs.._outcaseexpr.txt,67,32,No Clone
list..list_member.txt-outfuncs.._outdefelem.txt,71,33,No Clone
list..list_member.txt-readfuncs.._readquery.txt,89,34,No Clone
list..lcons_int.txt-outfuncs.._outdefelem.txt,66,35,No Clone
outfuncs.._outconst.txt-outfuncs.._outlimit.txt,59,36,No Clone
outfuncs.._outconst.txt-outfuncs.._outrangetblref.txt,73,37,Type 3
outfuncs.._outconst.txt-list..lcons_oid.txt,74,38,No Clone
outfuncs.._outcolumndef.txt-readfuncs.._readsortgroupclause.txt,73,39,No Clone
outfuncs.._outcolumndef.txt-value..makefloat.txt,68,40,No Clone
outfuncs.._outcolumndef.txt-value..makeinteger.txt,69,41,No Clone
outfuncs.._outmergepath.txt-list..list_delete_first.txt,68,42,No Clone
