grpmodule..grp_getgrgid.txt-audioop..audioop_lin2lin.txt,72,0,No Clone
cmathmodule..c_prodi.txt-audioop..audioop_lin2lin.txt,93,1,Not Classified
cmathmodule..c_prodi.txt-grpmodule..grp_getgrgid.txt,82,2,Not Classified
fcntlmodule..fcntl_fcntl.txt-audioop..audioop_lin2lin.txt,58,3,Not Classified
fcntlmodule..fcntl_fcntl.txt-grpmodule..grp_getgrgid.txt,65,4,Not Classified
fcntlmodule..fcntl_fcntl.txt-cmathmodule..c_prodi.txt,91,5,No Clone
fcntlmodule..ins.txt-audioop..audioop_lin2lin.txt,75,6,Not Classified
fcntlmodule..ins.txt-grpmodule..grp_getgrgid.txt,51,7,Not Classified
fcntlmodule..ins.txt-cmathmodule..c_prodi.txt,79,,
fcntlmodule..ins.txt-fcntlmodule..fcntl_fcntl.txt,70,,
cmathmodule..c_asin.txt-audioop..audioop_lin2lin.txt,82,10,No Clone
cmathmodule..c_asin.txt-grpmodule..grp_getgrgid.txt,65,,
cmathmodule..c_asin.txt-cmathmodule..c_prodi.txt,72,,
cmathmodule..c_asin.txt-fcntlmodule..fcntl_fcntl.txt,77,,
cmathmodule..c_asin.txt-fcntlmodule..ins.txt,65,,
fpetestmodule..db0.txt-audioop..audioop_lin2lin.txt,94,15,No Clone
fpetestmodule..db0.txt-grpmodule..grp_getgrgid.txt,85,,
fpetestmodule..db0.txt-cmathmodule..c_prodi.txt,33,,
fpetestmodule..db0.txt-fcntlmodule..fcntl_fcntl.txt,92,,
fpetestmodule..db0.txt-fcntlmodule..ins.txt,82,,
fpetestmodule..db0.txt-cmathmodule..c_asin.txt,79,20,No Clone
audioop..audioop_cross.txt-audioop..audioop_lin2lin.txt,44,,
audioop..audioop_cross.txt-grpmodule..grp_getgrgid.txt,62,,
audioop..audioop_cross.txt-cmathmodule..c_prodi.txt,88,,
audioop..audioop_cross.txt-fcntlmodule..fcntl_fcntl.txt,56,,
audioop..audioop_cross.txt-fcntlmodule..ins.txt,64,25,No Clone
audioop..audioop_cross.txt-cmathmodule..c_asin.txt,75,,
audioop..audioop_cross.txt-fpetestmodule..db0.txt,90,,
cmathmodule..c_cos.txt-audioop..audioop_lin2lin.txt,87,,
cmathmodule..c_cos.txt-grpmodule..grp_getgrgid.txt,72,,
cmathmodule..c_cos.txt-cmathmodule..c_prodi.txt,53,30,No Clone
cmathmodule..c_cos.txt-fcntlmodule..fcntl_fcntl.txt,83,,
cmathmodule..c_cos.txt-fcntlmodule..ins.txt,68,,
cmathmodule..c_cos.txt-cmathmodule..c_asin.txt,49,,
cmathmodule..c_cos.txt-fpetestmodule..db0.txt,64,,
cmathmodule..c_cos.txt-audioop..audioop_cross.txt,80,35,No Clone
audioop..search.txt-audioop..audioop_lin2lin.txt,80,,
audioop..search.txt-grpmodule..grp_getgrgid.txt,63,,
audioop..search.txt-cmathmodule..c_prodi.txt,73,,
audioop..search.txt-fcntlmodule..fcntl_fcntl.txt,78,,
audioop..search.txt-fcntlmodule..ins.txt,55,40,No Clone
audioop..search.txt-cmathmodule..c_asin.txt,65,,
audioop..search.txt-fpetestmodule..db0.txt,76,,
audioop..search.txt-audioop..audioop_cross.txt,67,,
audioop..search.txt-cmathmodule..c_cos.txt,64,,
fpetestmodule..nest2.txt-audioop..audioop_lin2lin.txt,87,45,No Clone
fpetestmodule..nest2.txt-grpmodule..grp_getgrgid.txt,71,,
fpetestmodule..nest2.txt-cmathmodule..c_prodi.txt,62,,
fpetestmodule..nest2.txt-fcntlmodule..fcntl_fcntl.txt,84,,
fpetestmodule..nest2.txt-fcntlmodule..ins.txt,65,,
fpetestmodule..nest2.txt-cmathmodule..c_asin.txt,66,50,No Clone
fpetestmodule..nest2.txt-fpetestmodule..db0.txt,55,,
fpetestmodule..nest2.txt-audioop..audioop_cross.txt,79,,
fpetestmodule..nest2.txt-cmathmodule..c_cos.txt,56,,
fpetestmodule..nest2.txt-audioop..search.txt,53,,
cmathmodule..c_atan.txt-audioop..audioop_lin2lin.txt,86,55,No Clone
cmathmodule..c_atan.txt-grpmodule..grp_getgrgid.txt,71,,
cmathmodule..c_atan.txt-cmathmodule..c_prodi.txt,59,,
cmathmodule..c_atan.txt-fcntlmodule..fcntl_fcntl.txt,82,,
cmathmodule..c_atan.txt-fcntlmodule..ins.txt,68,,
cmathmodule..c_atan.txt-cmathmodule..c_asin.txt,38,60,No Clone
cmathmodule..c_atan.txt-fpetestmodule..db0.txt,68,,
cmathmodule..c_atan.txt-audioop..audioop_cross.txt,80,,
cmathmodule..c_atan.txt-cmathmodule..c_cos.txt,34,,
cmathmodule..c_atan.txt-audioop..search.txt,65,,
cmathmodule..c_atan.txt-fpetestmodule..nest2.txt,58,65,No Clone
fpectlmodule..fpe_reset.txt-audioop..audioop_lin2lin.txt,91,,
fpectlmodule..fpe_reset.txt-grpmodule..grp_getgrgid.txt,79,,
fpectlmodule..fpe_reset.txt-cmathmodule..c_prodi.txt,49,,
fpectlmodule..fpe_reset.txt-fcntlmodule..fcntl_fcntl.txt,89,,
fpectlmodule..fpe_reset.txt-fcntlmodule..ins.txt,76,70,No Clone
fpectlmodule..fpe_reset.txt-cmathmodule..c_asin.txt,72,,
fpectlmodule..fpe_reset.txt-fpetestmodule..db0.txt,52,,
fpectlmodule..fpe_reset.txt-audioop..audioop_cross.txt,86,,
fpectlmodule..fpe_reset.txt-cmathmodule..c_cos.txt,60,,
fpectlmodule..fpe_reset.txt-audioop..search.txt,70,75,No Clone
fpectlmodule..fpe_reset.txt-fpetestmodule..nest2.txt,59,,
fpectlmodule..fpe_reset.txt-cmathmodule..c_atan.txt,62,,
cmathmodule..cmath_log.txt-audioop..audioop_lin2lin.txt,54,,
cmathmodule..cmath_log.txt-grpmodule..grp_getgrgid.txt,65,,
cmathmodule..cmath_log.txt-cmathmodule..c_prodi.txt,91,80,No Clone
cmathmodule..cmath_log.txt-fcntlmodule..fcntl_fcntl.txt,62,,
cmathmodule..cmath_log.txt-fcntlmodule..ins.txt,70,,
cmathmodule..cmath_log.txt-cmathmodule..c_asin.txt,73,,
cmathmodule..cmath_log.txt-fpetestmodule..db0.txt,92,,
cmathmodule..cmath_log.txt-audioop..audioop_cross.txt,51,85,No Clone
cmathmodule..cmath_log.txt-cmathmodule..c_cos.txt,81,,
cmathmodule..cmath_log.txt-audioop..search.txt,76,,
cmathmodule..cmath_log.txt-fpetestmodule..nest2.txt,83,,
cmathmodule..cmath_log.txt-cmathmodule..c_atan.txt,80,,
cmathmodule..cmath_log.txt-fpectlmodule..fpe_reset.txt,89,90,No Clone
audioop..audioop_reverse.txt-audioop..audioop_lin2lin.txt,18,,
audioop..audioop_reverse.txt-grpmodule..grp_getgrgid.txt,67,,
audioop..audioop_reverse.txt-cmathmodule..c_prodi.txt,91,,
audioop..audioop_reverse.txt-fcntlmodule..fcntl_fcntl.txt,61,,
audioop..audioop_reverse.txt-fcntlmodule..ins.txt,71,95,No Clone
audioop..audioop_reverse.txt-cmathmodule..c_asin.txt,80,,
audioop..audioop_reverse.txt-fpetestmodule..db0.txt,93,,
audioop..audioop_reverse.txt-audioop..audioop_cross.txt,34,,
audioop..audioop_reverse.txt-cmathmodule..c_cos.txt,85,,
audioop..audioop_reverse.txt-audioop..search.txt,76,100,No Clone
audioop..audioop_reverse.txt-fpetestmodule..nest2.txt,84,,
audioop..audioop_reverse.txt-cmathmodule..c_atan.txt,84,,
audioop..audioop_reverse.txt-fpectlmodule..fpe_reset.txt,90,,
audioop..audioop_reverse.txt-cmathmodule..cmath_log.txt,54,,
audioop..audioop_tostereo.txt-audioop..audioop_lin2lin.txt,39,105,No Clone
audioop..audioop_tostereo.txt-grpmodule..grp_getgrgid.txt,76,,
