Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
0,Tools,2.2,10000,10,6,1163,6,0,0,0,0,2,4,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Transportation,2.3,1000,71,6,6239,116,24,10,1,0,2,2,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Libraries & Demo,2.7,5000,140,3343,8024,126,15,6,0,0,2,0,66593,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.8,5000,11,3,554,8,0,0,0,1,2,10,4792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Lifestyle,2.9,5000,19,9,1303,16,2,1,0,0,2,8,5508,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0
0,Tools,2.8,5000,22,3,1842,12,12,5,0,0,5,3,28889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.4,10000,167,6,14627,154,28,12,0,1,3,9,2721,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Tools,2.9,50000,12,3,498,15,9,3,0,0,2,5,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Sports,2,1000,25,6,1090,27,12,6,13,1,2,0,135175,0,0,0,0,0,0,0,0,0,0,9,5,0,1,1,10,0,0,0,2,50
0,Travel & Local,2.9,1000,493,9,50903,788,355,132,1,3,2,1,27488,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
0,Education,2.5,5000,280,9,26208,495,210,94,0,6,2,8,30348,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
0,Transportation,2.7,1000,73,3,7298,149,44,22,8,0,3,0,57696,0,0,0,1,0,0,0,0,0,0,8,1,1,1,3,14,1,0,0,1,51.25
0,Sports,2.4,1000,59,6,5184,155,50,22,1,9,3,10,30203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Education,2.9,10000,86,6,9318,159,96,31,3,0,2,3,31508,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
0,Media & Video,2.6,10000,74,3,5932,74,18,9,0,0,5,0,50590,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,51.11111111
0,News & Magazines,2.9,1000,295,6,26116,380,196,82,0,2,2,0,129113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.6,5000,335,6,32520,460,145,62,0,2,5,0,55344,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.3,1000,479,9,44825,583,239,99,0,2,2,12,16602,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
0,Books & Reference,2.9,5000,117,3,14986,280,167,39,0,0,2,5,2815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Lifestyle,2,1000,62,6,5148,114,28,13,0,0,2,9,1348,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,51.11111111
0,Sports,2.7,1000,61,5117,6021,59,0,0,0,0,2,18,1931,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,51.11111111
0,Entertainment,2.8,1000,67,3,3578,52,21,5,1,1,2,0,134413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
0,Transportation,2.2,1000,269,9,40532,469,188,58,1,1,4,4,30437,1,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,1,0,0,2,50
0,Puzzle,2.5,1000,56,6,3911,49,8,4,0,0,2,0,68978,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
0,Education,2.8,1000,301,6,26281,388,200,83,0,3,2,0,71533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Education,2.9,5000,79,6,8092,91,4,2,0,1,2,0,69668,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Tools,2.5,5000,181,6,26052,151,17,7,0,1,2,2,2813,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
0,Lifestyle,1.8,1000,660,12,58911,835,297,121,5,1,2,0,132219,1,0,1,1,0,0,0,0,0,0,11,8,2,2,3,17,1,1,0,2,53.33333333
0,Sports,2,5000,62,5095,6225,59,0,0,0,0,2,7,27104,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Books & Reference,2.9,5000,13,3,493,6,4,2,0,0,2,0,70461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Education,2.3,1000,242,9,23674,417,101,47,0,9,2,6,28982,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,92
0,Business,1.8,1000,309,6,22559,292,46,20,0,4,3,0,130722,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
0,Tools,2.6,100000,634,9,55512,708,100,44,3,3,5,9,20387,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,3,1,0,1,0,51.11111111
0,Entertainment,2.1,1000,111,3,12191,174,47,21,0,0,2,8,6198,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Sports,2.1,1000,541,6,46967,701,343,129,0,4,2,11,6929,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Finance,2.8,5000,123,6,12321,171,47,21,0,0,2,17,17237,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Sports,2.1,1000,11,6,387,7,0,0,0,0,2,0,135171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Tools,2.6,1000,110,3,12002,177,49,22,0,0,2,3,2762,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Puzzle,1.8,1000,40,6,2976,80,25,12,0,6,2,14,18269,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Libraries & Demo,2,50000,12,3,371,5,0,0,0,0,2,11,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Libraries & Demo,2.4,10000,21,3,1973,30,2,1,0,0,2,10,5504,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,Books & Reference,1,1000,6,3,131,1,0,0,0,0,2,5,30727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Arcade,2.8,10000,82,6,8339,98,20,7,0,8,2,17,4187,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Puzzle,2.1,1000,345,6,30752,458,220,91,1,3,2,10,29154,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Entertainment,2.6,10000,377,3,38081,471,217,63,1,3,4,12,11293,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0,0,0,51.11111111
0,Social,2.8,1000,67,3,7459,122,30,15,0,0,6,0,66571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
0,Tools,2,1000,446,9,50390,866,408,157,1,1,2,3,27837,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
0,Productivity,2.8,1000,85,3,19588,668,555,82,0,3,2,17,1523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Card,2.4,1000,630,9,63993,799,289,119,0,5,2,12,31161,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
0,Casual,2.7,10000,12,3,569,10,0,0,0,1,2,5,19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Lifestyle,2.5,5000,22,3,1137,29,4,2,0,0,2,3,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Entertainment,2.4,10000,574,12,65703,731,283,111,1,7,2,4,19674,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
0,Media & Video,2.9,5000,41,3,1563,18,5,2,0,0,2,3,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Education,1,1000,279,3390,22644,328,111,44,1,0,2,1,8511,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
0,Finance,2.6,1000,97,9,10568,133,24,10,0,7,2,0,132310,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Photography,2.9,1000,287,6,25296,359,176,75,0,3,2,0,69634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Business,2.6,5000,243,6,22691,380,157,66,0,0,3,1,29799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,51.11111111
0,Communication,2.7,5000,27,3,7644,51,22,11,1,1,2,9,1816,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
0,Entertainment,2.9,5000,175,12,17746,258,92,36,0,0,2,7,1677,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
0,Finance,2.8,5000,33,3,3320,28,2,1,0,1,2,0,66603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Education,2,5000,353,3,24155,369,180,45,6,1,2,11,636,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,6,0,0,0,2,50
0,Music & Audio,2.8,5000,24,3,1540,31,6,3,2,0,2,11,4921,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
0,Music & Audio,2.4,1000,109,3,9328,235,227,25,4,1,2,3,5328,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
0,Music & Audio,2.8,1000,325,6,29724,434,213,89,0,2,2,5,5339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Entertainment,2.6,1000,588,3,65922,1221,1103,103,0,2,4,0,70929,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
0,Travel & Local,2.7,1000,35,3,4699,70,10,5,0,0,2,0,57990,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
0,Entertainment,2.7,1000,18,3,877,20,8,4,0,0,3,18,17180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Tools,2.7,1000,70,6,8105,119,33,14,0,0,2,0,68360,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Puzzle,1.7,1000,65,3666,8216,76,0,0,0,1,2,5,32559,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Media & Video,2.4,10000,94,6,12955,306,142,33,0,0,2,10,6117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,1.8,10000,6,3,161,1,0,0,0,0,2,12,30764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Casual,1.9,1000,13,6,624,4,0,0,0,0,2,0,69702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Libraries & Demo,1.8,5000,31,3,2117,49,11,4,0,1,2,0,68349,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,Lifestyle,2.3,1000,319,6,23129,310,53,23,0,4,3,0,57619,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
0,Productivity,2.3,50000,27,3,1245,18,3,1,0,0,2,0,67613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,Comics,2.5,5000,77,3,8594,138,37,17,0,0,2,2,5585,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Music & Audio,2.5,10000,23,21,1204,23,0,0,3,1,5,4,1804,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
0,Education,2.6,1000,180,6,21276,391,140,62,1,2,2,14,19003,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.9,1000,118,3,6997,118,16,7,1,1,3,6,30423,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,51.11111111
0,Puzzle,2.6,1000,201,77,20161,285,125,34,0,1,2,5,12260,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
0,Lifestyle,2.2,10000,79,3,8874,149,25,12,2,1,4,0,67178,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,2,50
0,Entertainment,2.7,1000,8,3,256,1,0,0,0,1,2,0,51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Communication,2.8,10000,545,6,59354,830,413,153,4,0,5,0,67403,0,0,0,1,0,0,0,0,0,0,4,10,1,1,0,10,0,1,1,0,51.25
0,Business,2.2,1000,298,9,44377,819,288,101,0,1,2,0,132257,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.8,5000,8,3,205,1,0,0,0,0,2,3,30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Casual,2.9,100000,8,3,292,6,0,0,0,0,2,9,12905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Puzzle,2.8,1000,38,6,3155,8,4,1,0,1,2,3,30997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Lifestyle,2.5,1000,17,3,1058,34,13,6,2,0,2,0,57935,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,51.11111111
0,News & Magazines,2.7,1000,187,3357,15927,212,65,26,0,0,2,10,19660,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Tools,1.4,1000,51,115,7345,95,16,5,0,0,2,6,11513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Tools,2.6,1000,599,3,42595,560,288,94,10,0,2,0,69539,0,0,1,1,0,0,0,0,0,0,3,6,1,1,2,8,3,0,0,0,53
0,Travel & Local,2.8,10000,42,3,3520,53,6,3,0,0,2,6,2868,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
0,Business,2.3,1000,471,272,55494,653,179,76,0,0,2,7,4506,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Shopping,2.9,10000,241,6,20138,422,195,60,0,0,2,1,1961,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
0,Entertainment,2.9,5000,510,6,47332,701,348,141,0,4,2,0,136336,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.7,5000,131,5095,9745,136,30,10,0,0,2,8,6094,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Finance,2.6,5000,83,6,11996,166,18,9,0,0,2,0,50642,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Media & Video,1.3,5000,240,6,27484,0,0,0,0,0,2,0,121821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
0,Puzzle,2.6,5000,23,3,1877,44,16,6,1,0,3,13,6126,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Business,2.8,1000,386,3,29005,414,76,34,0,5,3,3,5164,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,51.11111111
0,Puzzle,2.9,1000,319,5098,31087,0,0,0,0,6,2,0,122563,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
0,Travel & Local,2.9,1000,589,9,66312,977,423,179,1,4,2,1,30770,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,1,2,50
0,Media & Video,2.3,10000,61,6,5099,80,24,11,0,0,3,9,4619,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
0,Photography,2.4,100000,569,9,46093,975,415,150,3,2,2,0,69928,1,0,0,1,0,0,0,0,0,0,3,2,0,2,0,6,0,0,0,0,51.11111111
0,Productivity,2.9,5000,46,6,10413,94,8,3,0,1,2,0,130416,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,51.11111111
0,Business,2.9,1000,997,12,65175,0,0,0,1,1,2,0,122430,1,0,0,1,0,0,0,0,0,0,4,2,0,1,0,8,0,0,0,3,50
0,Puzzle,2.5,10000,84,3,5687,117,41,14,0,0,2,8,6220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Health & Fitness,2,1000,119,6,12142,171,47,21,0,0,2,0,66614,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Travel & Local,2.4,1000,429,5117,52743,0,0,0,1,0,2,0,72316,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
0,Social,1.7,1000,158,9,13508,180,20,8,2,1,5,11,18994,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,1,0,51.11111111
0,Comics,2.5,1000,453,6,42488,0,0,0,1,4,2,0,123207,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Tools,2.9,10000,12,3,1219,27,17,3,0,0,2,0,69924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Tools,2.6,5000,28,3,2701,42,8,4,0,2,2,3,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Travel & Local,2.7,1000,66,5095,6975,74,14,7,1,0,3,5,3894,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
0,Tools,2.6,1000,214,6,17086,193,33,12,0,1,2,0,55668,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Education,2.8,1000,11,6,425,0,0,0,1,0,2,0,126773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Tools,2.3,1000,6,3,129,615,149,60,0,0,2,7,21468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Sports,2.3,5000,58,6,8939,64,15,7,2,0,2,6,28661,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,5,0,0,0,2,50
0,Education,2.8,1000,323,6,65018,496,152,53,1,1,2,0,52348,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
0,Arcade,2.6,10000,147,6,10220,129,13,6,2,1,2,12,28480,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0
0,Transportation,2.7,1000,124,3,13144,186,49,22,0,0,2,8,4744,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
0,Entertainment,2.8,5000,145,6,11571,118,4,2,0,1,2,7,19941,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0,Lifestyle,2,1000,34,3,2685,61,12,6,2,1,5,0,135768,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
0,Education,2.8,1000,17,6,565,14,10,5,0,1,2,0,58054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
